mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,zero_crossing_rate,recording_id,filename,label
-239.51039,37.34644,-0.16969529,38.898922,-0.81057626,24.253445,-8.082518,24.803505,-6.9700933,17.618284,-10.948416,18.23971,-9.036536,-4.511469,-2.0352619,-5.3031583,-8.123872,-8.845838,-9.3303175,-8.568192,-9.303554,-12.598925,-15.7337,-15.998967,-17.232855,-17.912996,-16.53475,-18.092947,-18.592299,-19.207376,-20.318651,-19.154377,-18.603226,-19.069944,-19.125195,-19.6657,-20.426025,-21.372622,-20.406826,-20.51861,-22.798086,-21.7783,-21.164392,-21.432255,-21.392939,-21.726675,-21.81474,-21.660984,-21.585705,-21.787273,-21.256336,-21.965916,-22.432753,-22.010069,-21.594809,-21.990702,-22.242994,-22.313776,-22.286457,-20.966742,-22.180614,-23.704481,-23.942064,-23.480196,-21.91605,-21.69046,-22.77363,-22.362757,-22.317333,-22.27984,-22.906101,-22.654463,-22.033333,-21.588053,-20.885511,-20.137617,-20.515558,-19.22017,-19.611206,-19.445494,-19.748308,-18.989048,-19.941486,-19.329977,-19.320906,-19.620367,-20.700087,-21.93465,-21.074455,-20.948078,-20.17867,-20.71778,-20.191887,-19.506504,-19.66252,-20.050924,-21.370197,-21.273582,-21.144047,-21.246584,-21.364178,-21.736094,-20.964611,-21.317478,-21.31378,-21.968405,-21.00141,-20.49883,-20.90213,-21.017109,-20.48775,-20.790712,-21.850983,-21.644697,-21.726646,-21.45559,-21.91168,-21.922686,-22.259665,-21.295708,-21.557814,-21.480213,-21.814835,-21.847145,-22.132137,-22.541302,-22.50183,-22.312197,-22.403975,-22.176838,-22.499685,-22.820686,-23.05557,-23.293936,-23.28449,-23.52294,-23.708855,-29.558363,-51.027203,-66.68692,-66.70929,0.6622048,0.61935204,0.60151905,0.66841,0.7300199,0.7099369,0.6894414,0.7287068,0.72309554,0.7262863,0.69148666,0.67435926,2960.312563440137,0.26366148603723405,fish_8,fish_8_chunk19_pitch.wav,Biological
-199.76299,27.304771,14.207691,26.626568,10.936356,12.79043,4.7914653,12.283071,3.8432934,5.0185375,0.8603127,7.9623504,0.3897273,-1.994404,0.47054642,-0.36941352,-4.809935,-6.174428,-6.7298546,-6.9983397,-5.2700496,-7.844424,-11.820922,-13.269261,-13.186642,-14.319288,-13.544736,-13.994686,-15.441356,-15.882352,-16.831057,-16.914534,-15.818962,-15.870997,-16.761297,-16.334375,-17.362616,-17.891117,-18.530764,-18.24584,-18.128742,-19.101488,-19.06513,-17.981047,-18.515259,-18.662151,-18.631075,-18.870274,-18.76878,-19.57113,-18.820341,-19.281874,-19.442629,-19.454521,-19.747894,-19.05456,-18.741848,-19.107483,-19.158306,-18.979734,-19.551628,-18.709957,-19.619696,-19.444544,-19.89278,-20.215517,-19.353931,-19.21438,-20.229408,-20.11116,-19.663282,-20.24624,-20.212418,-19.57647,-19.218105,-18.823063,-18.548481,-17.855074,-17.47961,-17.298944,-16.873919,-16.356092,-16.90873,-17.326376,-17.220375,-16.969833,-16.948816,-17.510244,-18.424793,-19.243301,-18.891005,-18.45925,-18.273048,-18.3572,-18.403774,-17.82518,-17.55666,-17.937672,-18.238857,-18.65117,-19.12732,-18.724342,-18.717976,-18.954226,-18.58797,-18.421545,-18.669655,-18.505869,-18.218138,-17.72537,-18.398712,-18.325064,-18.37208,-18.28994,-19.396313,-19.092237,-19.300352,-19.113344,-19.166067,-19.227333,-19.701342,-19.038015,-19.456446,-19.22901,-19.542448,-19.434706,-19.654137,-19.850943,-20.02809,-20.1039,-20.240337,-20.117855,-20.283762,-20.694815,-20.800594,-20.971226,-20.678467,-20.871595,-20.712925,-24.533062,-37.31608,0.6707667,0.6757872,0.64363974,0.60701823,0.6205961,0.6727803,0.71538275,0.69713837,0.7096378,0.7269682,0.7397328,0.6986532,3096.7746278359764,0.260981133643617,fish_8,fish_8_chunk19_shift.wav,Biological
-70.43142,81.851295,26.730043,21.157494,18.771235,12.992296,10.1930685,7.1033993,2.0970309,6.8409243,0.5274026,7.3911514,2.1857886,17.540806,21.491848,19.043903,17.605234,16.599428,13.819594,12.072125,10.618064,8.37049,7.7715597,7.3338537,7.271308,5.553468,4.803769,4.6957345,3.2167664,3.74775,3.7317305,2.058405,0.63248736,-0.050021484,0.5819561,0.7234088,0.06461483,0.0048895795,0.9634237,1.0023589,-2.7190208,-3.8970447,-3.9423993,-4.5736823,-5.6248674,-6.0883517,-5.122903,-4.5234313,-4.1223617,-3.4565513,-2.590063,-2.684066,-1.849535,-3.0981255,-4.617954,-5.413774,-5.282016,-4.969635,-5.806619,-5.6302834,-5.5270104,-5.471488,-5.507353,-4.941371,-4.846297,-5.9188075,-6.482164,-6.899773,-7.5652127,-7.4203997,-6.99469,-7.1136475,-7.233305,-7.762288,-7.745185,-7.447876,-7.7168365,-8.901505,-7.935526,-7.6858864,-8.0892105,-8.717376,-9.424229,-9.457867,-9.9588585,-10.384168,-10.6500435,-10.61257,-11.304881,-10.619309,-9.6208515,-10.390154,-10.13573,-9.536067,-9.791594,-9.799488,-10.036194,-10.540083,-11.217982,-12.253048,-13.180124,-13.214478,-12.5700035,-12.460693,-11.920092,-11.64697,-12.245243,-12.659223,-12.731937,-12.780377,-12.846465,-13.412878,-14.033023,-14.666688,-15.173606,-14.43522,-14.802019,-14.505944,-13.868361,-13.798758,-13.949946,-14.480652,-14.750768,-14.902537,-14.482999,-13.425537,-13.574126,-13.667089,-13.086073,-13.316744,-12.55841,-12.277117,-12.104327,-11.836185,-11.658486,-12.190186,-12.403141,-12.419871,-13.077153,-16.566437,-28.760593,0.5588503,0.5684081,0.5521905,0.5844349,0.5928314,0.6194656,0.6305003,0.6155394,0.63307977,0.68479764,0.6639151,0.6135194,2047.5277816681594,0.1338150349069149,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk0.wav,Biological
-68.65847,79.90614,27.749159,20.452774,19.485277,12.430538,10.723918,6.4996786,2.7322772,6.1595173,1.1385739,6.798016,2.9172034,17.541222,21.491041,19.038239,17.603834,16.60105,13.824283,12.082408,10.621144,8.373892,7.7880125,7.341197,7.250007,5.5366073,4.8029165,4.6723332,3.2159424,3.7657652,3.7270353,2.0825005,0.62236524,-0.0325117,0.5910952,0.74685496,0.05851677,-0.04438601,0.9676586,1.0183237,-2.7423706,-3.8912785,-3.978549,-4.5717473,-5.550786,-6.182751,-5.164151,-4.6180944,-4.173046,-3.4253578,-2.6104639,-2.590016,-1.8247842,-3.0945005,-4.544823,-5.3951664,-5.19446,-4.995851,-5.7894406,-5.666409,-5.5220284,-5.510146,-5.4729414,-4.861842,-4.7800646,-5.8693323,-6.4576435,-6.795067,-7.4798326,-7.2952933,-6.9612494,-7.163416,-7.245566,-7.6268897,-7.6852922,-7.3657618,-7.6365414,-8.769491,-7.8097477,-7.5537233,-8.045276,-8.628435,-9.359529,-9.328921,-9.840948,-10.144731,-10.424892,-10.486268,-11.143443,-10.604709,-9.440954,-10.305554,-10.073102,-9.587842,-9.761439,-9.721887,-9.999441,-10.443557,-11.042187,-11.919695,-12.847369,-12.906416,-12.45007,-12.270904,-11.737544,-11.481969,-12.084821,-12.50569,-12.552328,-12.591891,-12.617555,-13.334994,-13.692479,-14.294075,-14.923152,-14.237451,-14.47196,-14.215211,-13.53717,-13.484271,-13.65561,-14.168054,-14.397132,-14.576937,-14.19605,-13.098991,-13.214275,-13.282427,-12.78722,-13.011665,-12.233656,-11.977995,-11.787371,-11.595135,-11.423809,-11.925349,-12.127783,-12.178208,-12.678165,-15.749269,-23.598211,0.55993,0.5684224,0.5509877,0.58349895,0.59228987,0.61876357,0.6294893,0.61534977,0.6328505,0.68490356,0.6647052,0.6139635,2085.4606143177643,0.1362564411569149,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk0_noise.wav,Biological
-105.55405,82.04982,27.065378,22.65999,19.22859,11.468984,9.27551,4.868117,2.320797,5.9621205,2.4047043,7.490576,3.1592462,12.84114,18.354612,16.191038,13.776614,13.341993,11.788183,8.9017105,7.618907,6.6653194,4.13568,4.0477424,4.056719,3.796325,1.9261748,2.3029747,1.742521,-0.6455168,-0.21121484,-0.19246215,-0.7658627,-2.3704064,-3.2865384,-3.318574,-2.4406161,-2.6922371,-2.4877408,-2.8172412,-2.529046,-3.3304827,-7.4581375,-7.8205314,-7.999108,-8.511603,-8.904656,-8.922551,-9.584205,-9.086797,-8.31646,-7.684928,-8.163353,-7.1018353,-5.8383875,-4.274022,-7.3150563,-7.9500747,-10.109689,-8.961379,-9.493849,-9.582583,-9.586604,-8.9949045,-8.735773,-9.51562,-8.173752,-8.891855,-9.338125,-9.363393,-11.463322,-11.777107,-11.441015,-10.352795,-10.88758,-10.937391,-10.837367,-11.0388975,-11.12816,-11.472689,-12.132166,-11.691618,-10.693637,-11.334815,-12.167469,-13.09017,-13.215724,-13.756287,-14.008027,-14.230039,-13.848572,-14.758818,-13.569616,-12.025923,-13.422786,-13.243788,-12.099885,-13.683047,-13.459651,-13.729226,-14.026823,-15.095745,-15.859958,-16.453209,-16.862268,-16.310265,-15.649492,-15.532341,-14.919849,-16.243696,-16.229975,-16.375072,-16.823261,-16.628143,-16.736158,-16.951733,-18.114769,-18.310724,-17.848642,-17.84595,-17.631037,-17.067142,-16.919153,-17.446857,-17.985361,-18.463318,-18.323534,-17.08044,-16.005922,-17.051958,-16.146511,-16.201256,-16.129126,-15.5298815,-14.812537,-14.790193,-14.636669,-14.538238,-15.210955,-18.835005,-31.807467,0.54336447,0.57253176,0.5264186,0.5079184,0.55266446,0.5691108,0.62171596,0.6230568,0.6433427,0.6826465,0.6491731,0.6046442,2004.8277079946301,0.1323709690824468,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk0_pitch.wav,Biological
-70.41451,81.77391,26.826769,21.190456,18.739285,12.933501,10.171725,7.0619745,2.140694,6.7741876,0.49129954,7.3382998,2.13632,17.431,21.498438,19.070564,17.625795,16.53729,13.8150625,12.092864,10.623369,8.354712,7.813258,7.2971287,7.306125,5.649383,4.7796726,4.6494784,3.2446945,3.8012388,3.7977033,2.0500658,0.6142459,0.03640464,0.5793276,0.6730627,0.06631644,-0.0059423395,0.9182337,0.95933485,-2.687039,-3.8572628,-3.9327521,-4.5284314,-5.7343926,-6.104733,-5.0927615,-4.4780393,-4.133382,-3.4206338,-2.606032,-2.6350036,-1.8166966,-3.1975172,-4.6061425,-5.403869,-5.299195,-5.064615,-5.809061,-5.682684,-5.6106114,-5.497751,-5.5384665,-4.9576035,-4.8839426,-5.9117827,-6.515699,-6.8943458,-7.5502963,-7.394772,-6.9783597,-7.1964216,-7.3283763,-7.7638445,-7.7357354,-7.474149,-7.700391,-8.89383,-7.963131,-7.7163305,-8.078727,-8.682009,-9.416879,-9.45513,-9.976347,-10.428055,-10.651077,-10.603555,-11.272541,-10.60764,-9.60928,-10.398459,-10.182903,-9.537684,-9.807544,-9.806763,-10.005869,-10.556811,-11.216121,-12.245599,-13.160898,-13.199962,-12.569896,-12.454325,-11.904386,-11.656567,-12.228203,-12.648253,-12.717102,-12.738693,-12.737098,-13.34606,-14.07736,-14.677433,-15.154145,-14.429369,-14.7711315,-14.496087,-13.863224,-13.79281,-13.938627,-14.473147,-14.751917,-14.885696,-14.477755,-13.444559,-13.61135,-13.615067,-13.138057,-13.25364,-12.5854845,-12.236819,-12.0794935,-11.814617,-11.60792,-12.217461,-12.330031,-12.42613,-13.034869,-16.504555,-28.742897,0.56538475,0.5702981,0.56214184,0.59216785,0.5808288,0.621906,0.6319733,0.60239077,0.6331004,0.6816501,0.6589659,0.5960107,2051.6302107040437,0.1329839178856383,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk0_shift.wav,Biological
-71.74604,82.622536,29.782707,16.636301,23.11632,8.093729,14.415438,2.483575,6.099506,2.8663015,3.5687487,3.9237535,4.3714952,17.67601,20.957014,18.337254,17.662584,16.425434,14.02496,11.992203,10.647931,9.19621,8.049763,7.339955,6.4291577,6.455557,5.454841,4.8825464,3.5718076,3.637836,3.559774,1.798846,1.4160023,0.5172032,0.8454103,0.82277364,0.092718035,-0.23280992,0.8041083,0.67417175,-2.4950693,-3.848786,-4.1637244,-3.9718044,-5.2109747,-6.043624,-4.7405105,-3.9237535,-3.5598755,-3.3604012,-3.1738946,-3.1389894,-2.2561038,-3.1615002,-4.732772,-4.992105,-5.0242705,-5.1580124,-5.7282085,-5.4256425,-6.0087204,-5.145931,-5.461519,-5.482229,-5.0775104,-5.9820037,-6.530015,-7.528373,-7.571317,-7.143607,-6.9291525,-7.706832,-7.4474063,-7.8999405,-7.578216,-7.5068192,-8.268684,-8.631155,-8.19863,-7.4478273,-8.5330715,-9.304478,-9.872639,-9.684773,-10.383188,-10.950464,-11.23708,-11.770156,-11.245074,-10.374598,-9.850491,-11.152635,-10.999448,-10.105685,-10.42865,-10.460076,-10.452803,-10.945658,-11.558586,-12.288204,-13.307782,-13.878572,-13.490511,-13.164202,-13.611009,-13.378541,-13.270152,-13.583851,-13.462869,-13.43014,-13.259981,-13.699262,-14.774077,-15.153665,-16.016039,-15.486555,-15.874332,-15.36682,-15.142512,-15.733309,-15.667453,-15.359873,-16.152662,-16.115297,-16.396824,-15.618168,-15.158373,-15.011528,-14.462107,-14.613363,-13.78473,-13.217974,-12.783565,-11.649765,-10.797185,-9.385763,-8.219429,-7.8026676,-7.5184145,-11.279379,-23.420763,0.529778,0.5045349,0.50842977,0.5525011,0.5495132,0.5347199,0.5641772,0.5718132,0.60845673,0.7025072,0.77639306,0.6587173,2274.9604746584732,0.1463804853723404,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk1.wav,Biological
-69.88468,80.57934,30.96185,15.936632,23.550106,7.6755877,14.850589,2.0212038,6.532469,2.4802482,3.9750745,3.4265113,4.90162,17.67457,20.94811,18.336424,17.662022,16.426107,14.014968,11.988083,10.661913,9.201628,8.032973,7.314683,6.4363585,6.467262,5.458281,4.879568,3.5879235,3.6684313,3.5551946,1.8164972,1.4347588,0.5252053,0.88322216,0.8257429,0.057293866,-0.22513883,0.8035522,0.68757296,-2.4859555,-3.854075,-4.200349,-3.96196,-5.1390014,-5.9048305,-4.7082524,-3.9291248,-3.5175126,-3.4088304,-3.217332,-3.101778,-2.2781851,-3.1116216,-4.653258,-4.9300566,-4.9782434,-5.096735,-5.732033,-5.497664,-6.0765724,-5.1196184,-5.455632,-5.401386,-5.039488,-6.009688,-6.4810467,-7.341088,-7.5068955,-7.1476245,-6.951838,-7.615723,-7.3299403,-7.9120297,-7.570183,-7.509737,-8.190986,-8.517666,-8.195488,-7.399094,-8.485441,-9.28281,-9.874828,-9.67191,-10.273105,-10.814874,-11.176297,-11.680933,-11.048003,-10.368851,-9.723,-11.057244,-10.892942,-9.984293,-10.331147,-10.375929,-10.466246,-10.77432,-11.402835,-12.144221,-13.114322,-13.53783,-13.155486,-12.93714,-13.440327,-13.079921,-12.964261,-13.30314,-13.205143,-13.212841,-13.155083,-13.48664,-14.445437,-14.970507,-15.73352,-15.206551,-15.676697,-14.926055,-14.714197,-15.35758,-15.2946825,-15.004089,-15.768508,-15.682452,-15.849444,-15.092886,-14.670694,-14.512237,-14.002187,-14.269225,-13.485545,-12.818393,-12.498392,-11.29452,-10.453851,-9.0199585,-7.9209805,-7.4491544,-7.218971,-10.557663,-18.984,0.4997602,0.48961517,0.51076376,0.55394435,0.53727955,0.5629117,0.5649218,0.5949511,0.6535068,0.7515052,0.73822635,0.5466391,2312.951196050594,0.1475648271276596,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk1_noise.wav,Biological
-118.42949,95.82008,15.939852,32.590664,7.866286,25.356243,-2.2022994,22.425222,-10.931105,22.638157,-13.3396,20.94475,-14.144443,16.711596,18.644127,15.264391,15.677933,13.933418,11.065648,8.182028,7.1467686,5.690013,4.834422,3.5630822,2.9335365,2.4686348,2.9524865,1.125963,1.0473272,-0.23688456,-2.0088081,-2.5474591,-2.824996,-2.6178083,-2.2016299,-4.2472672,-1.561809,-1.6068931,-4.461972,-5.716913,-6.407903,-6.5916996,-8.544033,-7.5601687,-6.501034,-7.1529884,-6.5073256,-5.8733053,-5.8065677,-6.246332,-7.781194,-8.512178,-7.80593,-7.2266793,-7.7616043,-7.970431,-8.105264,-8.413706,-8.170349,-9.061386,-8.396518,-9.003053,-11.059891,-9.215254,-10.018311,-10.101495,-9.607485,-9.743403,-9.899252,-9.3051405,-10.225508,-10.583541,-10.577524,-11.647677,-11.3443365,-10.719424,-10.336069,-11.245247,-12.185185,-12.971614,-12.524823,-13.372156,-13.406115,-13.8273735,-14.244925,-13.847741,-12.793435,-13.072998,-14.257273,-13.019137,-12.448602,-13.301204,-12.691518,-13.391684,-13.659742,-13.787823,-15.741454,-16.213491,-16.343002,-16.072891,-15.948371,-16.57301,-15.329612,-16.37418,-16.130894,-16.357082,-15.859792,-16.014523,-16.34582,-17.56831,-17.911362,-18.400349,-18.146475,-18.885826,-17.909203,-17.688847,-18.208897,-17.94107,-18.423672,-18.747288,-18.930784,-18.863384,-17.980785,-17.927374,-17.5845,-17.10547,-16.826544,-16.170023,-15.482116,-14.636174,-13.629864,-12.254379,-10.500229,-9.558381,-9.127666,-10.284272,-18.698593,-43.134228,-54.445236,-54.47891,-54.498898,0.47325355,0.5251678,0.5402653,0.53236014,0.5441656,0.5611295,0.6344023,0.7323675,0.8032731,0.6135878,0.52553684,0.49321356,2062.86599739443,0.15271775265957446,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk1_pitch.wav,Biological
-71.795265,82.65533,29.837275,16.718737,23.13745,8.049474,14.440095,2.4333525,6.146398,2.818289,3.5666456,3.8254988,4.3295326,17.653875,20.993237,18.338026,17.620543,16.408543,13.999551,12.04276,10.657899,9.223668,8.18985,7.3885803,6.4089055,6.493636,5.558874,4.8551755,3.527716,3.6554468,3.5542395,1.8366493,1.3439937,0.5402859,0.9235904,0.8174008,0.01940354,-0.26183876,0.80158144,0.62763906,-2.502851,-3.8188148,-4.1708746,-4.0201364,-5.15138,-6.0123343,-4.763111,-3.9127042,-3.5308352,-3.3525267,-3.1800706,-3.1038592,-2.3638291,-3.2684155,-4.7048426,-4.9841733,-5.0467606,-5.193532,-5.8374753,-5.4826946,-5.9498434,-5.1623583,-5.476762,-5.4941807,-5.0706253,-5.973216,-6.629149,-7.5421157,-7.5730357,-7.172776,-6.945772,-7.7061415,-7.430455,-7.8761916,-7.5945683,-7.496247,-8.289689,-8.6432295,-8.273699,-7.4961076,-8.530147,-9.263962,-9.8414955,-9.702658,-10.390654,-10.96112,-11.236777,-11.760566,-11.251913,-10.382286,-9.865946,-11.157161,-10.983389,-10.098489,-10.42862,-10.462341,-10.458168,-10.934602,-11.546987,-12.297076,-13.307478,-13.894469,-13.48227,-13.142649,-13.605926,-13.377404,-13.271319,-13.572053,-13.466385,-13.427412,-13.263377,-13.690943,-14.775709,-15.160813,-16.005093,-15.4798975,-15.896365,-15.392198,-15.171996,-15.750191,-15.678463,-15.377209,-16.162682,-16.12611,-16.402916,-15.657259,-15.19896,-15.024305,-14.4528885,-14.646318,-13.816937,-13.266078,-12.825124,-11.663796,-10.805311,-9.413357,-8.270421,-7.8196015,-7.4557695,-11.197704,-23.343153,0.5322282,0.502055,0.5081082,0.55823284,0.55812687,0.5417452,0.56494296,0.5695785,0.6056811,0.7069803,0.7825082,0.6624908,2273.1284177871203,0.1465103474069149,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk1_shift.wav,Biological
-75.16722,86.69454,28.485474,17.49125,23.218676,8.316713,14.087414,2.3647494,5.895844,3.0892165,3.5075388,4.574031,4.393143,17.743565,21.076715,18.332611,17.834259,16.627062,14.216058,12.323486,10.758249,9.406287,8.455592,7.60351,6.663316,6.3954186,5.6027694,4.3767014,3.2838101,3.5459316,3.6656413,2.0297403,1.6167186,0.6473868,1.2953386,1.1738676,0.44798937,0.15526214,0.6468028,0.4638174,-2.535388,-3.7563558,-3.8883817,-4.1898417,-5.4263096,-6.198933,-4.8829827,-4.2270637,-4.137061,-3.6256895,-3.1716156,-3.0295286,-2.4292874,-3.2547212,-4.8714223,-4.9673038,-4.9775414,-5.2015924,-5.7902756,-5.5670433,-6.0445075,-4.9128675,-5.4995975,-5.6935477,-5.242627,-6.090501,-6.5293565,-7.517582,-7.541139,-7.407058,-7.1975245,-8.009845,-7.3783016,-7.7702966,-7.8519917,-7.3364234,-8.241882,-8.518479,-8.3618355,-7.4767528,-8.907739,-9.478059,-10.116973,-10.166519,-10.819846,-11.103336,-11.089861,-11.956955,-11.320841,-10.523593,-10.119913,-11.3727045,-11.675044,-10.630518,-10.7386265,-10.994535,-10.862787,-11.212826,-12.012933,-12.816579,-13.606492,-14.089973,-13.983428,-13.663689,-14.099016,-14.074965,-13.853846,-14.222425,-13.854996,-13.878436,-13.828258,-14.328767,-15.430148,-15.572063,-16.613586,-16.190016,-16.644201,-16.300581,-16.131128,-16.988413,-16.75313,-16.56791,-16.964912,-16.698887,-17.04918,-16.354351,-15.691552,-15.49883,-15.199381,-15.438645,-14.684034,-14.286546,-13.8790045,-12.89731,-12.171373,-10.734929,-9.553411,-9.07333,-8.640921,-12.397508,-24.247826,0.53488,0.5274185,0.5321107,0.5573631,0.5490318,0.5501965,0.57617813,0.5661212,0.6056929,0.70791405,0.78178513,0.63661045,2178.9994749638595,0.14061980551861702,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk2.wav,Biological
-72.834206,84.169624,29.965782,16.524311,23.871986,7.729374,14.536753,1.9746205,6.384069,2.5009012,4.084316,4.0114703,5.0715623,17.737438,21.07768,18.32885,17.830612,16.625591,14.206866,12.330679,10.763049,9.411581,8.445633,7.6056747,6.6499557,6.3868027,5.622734,4.389929,3.293061,3.5440583,3.6643586,2.0279849,1.6332386,0.6574358,1.3276994,1.221131,0.45237195,0.16877356,0.68413055,0.47206753,-2.5386968,-3.7271655,-3.8678875,-4.130475,-5.3652472,-6.143656,-4.8806148,-4.269103,-4.0848,-3.6053035,-3.1676908,-3.0046492,-2.3707967,-3.2316215,-4.8569064,-4.9055867,-4.972106,-5.0890408,-5.7096357,-5.503768,-5.9824433,-4.892989,-5.4805517,-5.695774,-5.2346497,-6.0376368,-6.4998064,-7.535571,-7.5411196,-7.4323573,-7.131222,-7.950526,-7.276146,-7.7201953,-7.871366,-7.2676153,-8.132229,-8.448002,-8.204186,-7.362448,-8.745704,-9.406957,-10.034142,-10.14777,-10.809361,-11.007384,-10.966471,-11.76052,-11.014489,-10.320696,-9.998023,-11.195425,-11.48146,-10.615996,-10.629407,-10.85371,-10.790193,-11.163959,-11.789519,-12.629438,-13.3965025,-13.909667,-13.835735,-13.428223,-13.766623,-13.728901,-13.718149,-14.000427,-13.506324,-13.579429,-13.700868,-14.033773,-15.048775,-15.275644,-16.233744,-15.776898,-16.338083,-15.957813,-15.850695,-16.380957,-16.11986,-15.982706,-16.328667,-16.06308,-16.576939,-15.857356,-15.085453,-14.969715,-14.717045,-14.887133,-14.117044,-13.757079,-13.400197,-12.411489,-11.766019,-10.240468,-9.133475,-8.554351,-8.151653,-11.450573,-19.064533,0.53734267,0.5210732,0.52973753,0.5544874,0.56105584,0.55064183,0.56813365,0.5688641,0.59639126,0.69561267,0.7815292,0.67061293,2225.2357536333993,0.14210542719414893,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk2_noise.wav,Biological
-124.11374,101.23181,10.969751,34.00774,4.1312013,27.31311,-4.574202,25.071177,-15.000492,23.781712,-15.944422,22.466732,-15.5241995,15.32648,17.537006,14.776635,14.271705,12.431971,10.873773,8.857119,6.6049643,5.589647,4.5146756,2.827197,3.3505294,2.3028738,0.8729457,0.4724841,1.1841013,0.1549975,-1.5978199,-1.4799979,-1.8795688,-1.3163575,-2.5643768,-2.5519617,-1.8027505,-3.2236185,-6.4467444,-7.6727085,-6.8830795,-7.028388,-7.778785,-7.6301894,-6.8850427,-6.101126,-5.8993654,-5.637162,-5.376944,-4.7784433,-7.131025,-7.5594554,-8.119919,-7.435996,-8.036637,-8.718225,-9.478598,-7.681456,-7.7479877,-8.0452385,-7.5617313,-8.095104,-8.874254,-10.28156,-9.979613,-9.876012,-9.45733,-10.293065,-10.351207,-10.613233,-10.795082,-10.423321,-10.84523,-11.163762,-11.277894,-10.505101,-12.339022,-12.812302,-13.01276,-12.3983,-12.94513,-13.499066,-13.124247,-14.126458,-13.76699,-13.105022,-12.265888,-13.796723,-14.66316,-12.978369,-13.314332,-13.457728,-12.793392,-13.77271,-14.155061,-14.7658415,-16.448307,-16.507408,-16.424467,-16.241123,-16.212156,-16.001677,-16.154509,-17.365456,-16.132082,-16.278152,-16.746485,-17.071505,-17.634455,-18.3928,-19.057066,-18.886131,-19.271748,-19.31909,-18.339369,-19.212402,-19.188923,-19.229874,-19.695736,-19.290617,-19.215473,-18.703913,-18.304592,-17.832424,-17.662504,-18.124636,-17.296213,-16.441093,-16.174541,-14.926844,-14.460283,-12.156788,-10.92339,-10.912537,-10.197481,-14.873833,-31.338951,-54.839188,-54.874813,-54.894493,-54.90516,0.4621187,0.48827517,0.559445,0.5612939,0.54519653,0.5202959,0.5255916,0.60259897,0.7354963,0.74328876,0.52160007,0.48427412,2022.6514587657534,0.16824925199468085,atlanticspotteddolphin_1,atlanticspotteddolphin_1_chunk2_pitch.wav,Biological
