file,label,source_file,duration
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk96.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk97.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk98.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk99.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk100.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk101.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk102.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk103.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk104.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk105.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk106.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk107.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk108.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk109.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk110.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk111.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk112.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk113.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_18_chunk114.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_18.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk13.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk14.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk15.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk16.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk17.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk18.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk19.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk20.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk21.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk22.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk23.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk24.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk25.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk26.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk27.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk28.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk29.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk30.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk31.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk32.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk33.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk34.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk35.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk36.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk37.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk38.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk39.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk40.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk41.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk42.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk43.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk44.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk45.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk46.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk47.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk48.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk49.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk50.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk51.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk52.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk53.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk54.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk55.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk56.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk57.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk58.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk59.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk60.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk61.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk62.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk63.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk64.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk65.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk66.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk67.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk68.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk69.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk70.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk71.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk72.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk73.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk74.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk75.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk76.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk77.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk78.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk79.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk80.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk81.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk82.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk83.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_19_chunk84.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_19.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk13.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk14.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk15.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk16.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk17.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk18.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk19.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk20.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk21.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk22.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk23.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk24.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk25.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk26.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk27.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_7_chunk28.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_7.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk13.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk14.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk15.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Tanker_8_chunk16.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Tanker_8.wav,3.0
